id,id_race,id_horse,horse_name,jockey,trainer,age,weight,number,last_ran_days_ago,non_runner,form,position,distance_beaten,owner,sire,dam,official_rating,starting_price,price
9598,237816,256750,El Hibri(IRE),Richard Kingscote,Ian Williams,4,5-Sep,6,5,0,50021464,4,2-Jan,,,,56,5.5,£3140
9599,237816,257212,Flash The Dash(IRE),Ryan Sexton,Julie Camacho,4,9-Sep,1,22,0,6-5797873,5,1 3/4,Mr P. S. Sutherland,ESTIDHKAAR(IRE),ANAMARKA,60,4,£3140
9600,237816,259097,Henery Hawk,Tommie Jakes,Linda Perratt,4,2-Sep,11,7,0,708112,6,hd,Miss L. A. Perratt,HEERAAT(IRE),ROSECOMB(IRE),53,6,£3140
9601,237816,209674,Dandys Gold(IRE),Jonny Peate,Roger Fell &amp; Sean Murray,9,4-Sep,10,17,0,93077971,7,2-Jan,,,,55,34,£3140
9602,237816,252123,Catesby,Dale Swift,Scott Dixon,6,7-Sep,4,6,0,15592913,8,nk,Scott Dixon Racing Partnership,SLADE POWER(IRE),BONFIRE HEART,58,5,£3140
9603,237816,258118,Cubanista,Morgan Cole,Olly Williams,4,5-Sep,7,24,0,73700853,9,1 3/4,D.L. Bayliss &amp; G.A. Libson,HAVANA GOLD(IRE),MULTICULTURAL(IRE),56,23,£3140
9604,237816,224875,Langholm(IRE),Billy Loughnane,Michael Dods,7,5-Sep,9,10,0,23323677,10,nk,Mrs C. E. Dods,DARK ANGEL(IRE),PINDROP,56,13,£3140
9605,237816,272754,Elizabeths Joy,Luke Morris,Ann Duffield,3,7-Sep,5,167,0,534,11,4-Mar,Mr T. S. Ingham &amp; Mrs Liz Ingham,WASHINGTON DC(IRE),ICE MAYDEN,58,29,£3140
9606,237816,208538,Dapper Man(IRE),Joanna Mason,Roger Fell &amp; Sean Murray,9,8-Sep,3,21,0,31221659,12,2 3/4,,,,59,51,£3140
9607,237817,246816,Khabib(IRE),Ryan Sexton,Ray Craggs,5,8-Sep,3,17,0,59664524,1,,Mr Ray Craggs,MEHMAS(IRE),LADY MEGA(IRE),74,3.75,£3873
9608,237817,248025,Twilight Madness,Jason Hart,Simon Hodgson,5,8-Sep,4,70,0,4-4075880,2,nk,Mr P. R. Hedger &amp; P C F Racing Ltd,TWILIGHT SON,RHAL(IRE),74,3.75,£3873
9609,237817,254819,Angle Land,Hayley Turner,Robert Cowell,4,9-Sep,1,23,0,67027644,3,1 1/2,,,,75,5.5,£3873
9610,237817,270148,Rose King(IRE),Dale Swift,Scott Dixon,3,8-Sep,2,29,0,118342,4,2 1/4,,,,74,5,£3873
9611,237817,246747,So Grateful,Lewis Chalkley,Michael &amp; David Easterby,5,5-Sep,8,14,0,51645263,5,4-Mar,Mrs A. Jarvis,SWISS SPIRIT,BOW BRIDGE,71,11,£3873
9612,237817,226503,Leodis Dream(IRE),Cam Hardie,Paul Midgley,7,3-Sep,9,14,0,80051752,6,nk,Mr K. Sohi,DANDY MAN(IRE),PADDY AGAIN(IRE),69,13,£3873
9613,237817,273459,Canaria Queen,Duran Fentiman,Tim Easterby,3,3-Sep,10,55,0,732917,7,nk,The 1891 Group &amp; Partner,PASTORAL PURSUITS,GRAN CANARIA QUEEN,69,51,£3873
9614,237817,256236,Bell Shot(IRE),Marco Ghiani,Robert Cowell,4,3-Sep,11,29,0,1314-0076,8,ns,Mrs Fitri Hay,DARK ANGEL(IRE),MERRY ME(IRE),69,19,£3873
9615,237817,258202,Dream By Day,Kieran Shoemark,Mark Pattinson,4,7-Sep,6,50,0,57-572019,9,1 1/4,,,,73,34,£3873
9616,237817,257795,Captains Bar,Kieran ONeill,Scott Dixon,4,3-Sep,12,21,0,01279-019,10,2-Jan,,,,69,19,£3873
9617,237817,233315,Giogiobbo,Elisha Whittington,Scott Dixon,10,7-Sep,5,9,0,0644114-8,11,2-Jan,ARC Racing Syndicate,BAHAMIAN BOUNTY,LEGNANI,73,101,£3873
9618,237817,271469,Bright(IRE),Billy Loughnane,Mark Loughnane,3,7-Sep,7,29,1,6321,,,Mr Mohammed Jaber,STARSPANGLEDBANNER(AUS),HEAVENLY SONG(IRE),73,,£3873
9619,237818,245789,Eagles Realm,Billy Loughnane,David Killahena &amp; Graeme McPherson,5,10-Sep,5,9,0,3258-4211,1,,Cheveley Park Stud,FREE EAGLE(IRE),REGAL REALM,61,2.87,£3140
9620,237818,249320,Kiss My Face,Ben Robinson,Brian Ellison,6,7-Sep,9,35,0,5-2111535,2,2-Jan,"D Gilbert, M Lawrence, A Bruce",NATHANIEL(IRE),BRIDLE BELLE,58,8.5,£3140
9621,237818,230501,Autonomy,Andrew Breslin,Philip Kirby,7,5-Sep,11,34,0,111466-04,3,hd,Mr P. Kirby,DANSILI,FUNSIE(FR),56,17,£3140
9622,237818,220422,Hidden Depths(IRE),Liam Keniry,Neil Mulholland,8,13-Sep,1,45,0,417/142-30,4,2-Jan,Mr A. J. Russell,DARK ANGEL(IRE),LIBER NAUTICUS(IRE),64,26,£3140
9623,237818,250607,Prince Abu(IRE),Cam Hardie,Derek Shaw,6,4-Sep,12,14,0,74087653,5,2-Jan,Million Dreams Racing,DARK ANGEL(IRE),SAOIRSE ABU(USA),55,11,£3140
9624,237818,246235,King Viktor,Harry Russell,Brian Ellison,5,8-Sep,7,551,0,111223/88-,6,ns,Mr Kristian Strangeway,CITYSCAPE,ANANDA KANDA(USA),59,6,£3140
9625,237818,217566,Clearance,Luke Catton,Michael Blake,9,10-Sep,6,49,0,39209/050,7,1 1/2,"Kildonan Gold Racing 2, Brown, Jardine",AUTHORIZED(IRE),FOUR MIRACLES,61,101,£3140
9626,237818,239535,Carlos Felix(IRE),Brandon Wilkie,Stella Barclay,6,11-Sep,4,10,0,00-127971,8,3 1/2,Darren &amp; Annaley Yates,LOPE DE VEGA(IRE),QUADS MELODY(IRE),62,5.5,£3140
9627,237818,261386,Bristol Hill(IRE),Alec Voikhansky,Kevin Frost,5,12-Sep,2,23,0,46212147,9,9 1/2,Mr J. C. Fretwell,NEW BAY,BRISTOL BAY(IRE),63,11,£3140
9628,237818,239102,Social City,Luke Morris,Michael Blake,7,11-Sep,3,79,0,34217376,10,1,Mr W. Clifford,CITYSCAPE,SOCIETY ROSE,62,21,£3140
9629,237818,263008,Shadowfax,Frederick Larson,Michael Appleby,4,5-Sep,10,14,0,4-6498241,11,15,,,,56,11,£3140
9630,237818,242700,Billy Bathgate,Ryan Sexton,Ewan Whillans,7,7-Sep,8,2,1,44418850,,,Mrs Elizabeth Ferguson,NEW APPROACH(IRE),BUSTLING,58,,£3140
9631,237819,275887,Taraj(IRE),C. D. Hayes,"D. K. Weld, Ireland",2,5-Sep,11,61,0,42,1,,Jastar Capital Limited,CHURCHILL(IRE),CATCHMENT,,2.37,"€ 1,500"
9632,237819,277891,The Old Nine(IRE),P. A. Harnett,"Donnacha Aidan OBrien, Ireland",2,5-Sep,13,14,0,3,2,2 1/2,,,,,3.25,"€ 1,500"
9633,237819,278299,Perretti(IRE),Declan Mcdonogh,"Joseph Patrick OBrien, Ireland",2,5-Sep,7,,0,,3,nk,,,,,6,"€ 1,500"
9634,237819,278301,The Ginger Wizard(IRE),M. P. Sheehy,"Joseph Patrick OBrien, Ireland",2,5-Sep,12,,0,,4,3,,,,,9,"€ 1,500"
9635,237819,278298,Aztec Sun(IRE),G. P. Halpin,"Joseph Patrick OBrien, Ireland",2,5-Sep,1,,0,,5,2-Jan,,,,,11,"€ 1,500"
9636,237819,278300,Rock Of Ireland(IRE),L. T. McAteer,"Barry Fitzgerald, Ireland",2,5-Sep,9,,0,,6,sh,Mr P. J. Kavanagh,ROCK OF GIBRALTAR(IRE),SHES AN ART(IRE),,41,"€ 1,500"
9637,237819,277384,Zenato(IRE),C. T. Keane,"Henry De Bromhead, Ireland",2,5-Sep,14,28,0,0,7,sh,,,,,26,"€ 1,500"
9638,237819,276686,Puente Romano,H. J. Horgan,"Joseph Patrick OBrien, Ireland",2,5-Sep,8,28,0,0,8,3 1/2,,,,,34,"€ 1,500"
9639,237819,277059,Fearless Tom(IRE),R. C. Colgan,"Luke Comer, Ireland",2,5-Sep,2,41,0,0,9,nk,,,,,151,"€ 1,500"
9640,237819,276687,Sound Move(IRE),R. P. Cleary,"J. S. Bolger, Ireland",2,5-Sep,10,41,0,90,10,1 1/4,,,,,101,"€ 1,500"
9641,237819,275764,Fivecromwellplace(IRE),Seamie Heffernan,"P. F. Mcenery, Ireland",2,5-Sep,3,14,0,0,11,6,Mr P. F. McEnery,GALILEO GOLD,ICE STORM(IRE),,201,"€ 1,500"
9642,237819,277889,Frankie Reynolds(IRE),Reserve,"J. G. Cosgrave, Ireland",2,5-Sep,15,14,0,0,12,4 1/2,,,,,251,"€ 1,500"
9643,237819,273064,Heliogabalus(IRE),Shane Foley,"Mrs J. Harrington, Ireland",2,5-Sep,4,28,1,3,,,Alpha Racing,HOLY ROMAN EMPEROR(IRE),LA FOLIE(IRE),,,"€ 1,500"
9644,237819,277226,Northern Sonas(IRE),G. F. Carroll,"Andrew Oliver, Ireland",2,5-Sep,5,34,1,9,,,,,,,,"€ 1,500"
9645,237819,276271,Ozark Daze,William James Lee,"Andrew Oliver, Ireland",2,5-Sep,6,62,1,56,,,,,,,,"€ 1,500"
9646,237820,278302,Madam Celeste(IRE),C. T. Keane,"G. M. Lyons, Ireland",2,2-Sep,3,,0,,1,,Newtown Anner Stud Farm Ltd,GALILEO(IRE),SIGNORA CABELLO(IRE),,3.25,"€ 15,000"
9647,237820,272590,Raknah(IRE),G. F. Carroll,"Mrs J. Harrington, Ireland",2,2-Sep,6,35,0,56309,2,1,Sheikh Hamed Dalmook Al Maktoum,BLUE POINT(IRE),COPPLESTONE(IRE),,10,"€ 15,000"
9648,237820,278303,Rayzhanka(IRE),D. E. Sheehy,"John Patrick Murtagh, Ireland",2,2-Sep,7,,0,,3,1 1/4,,,,,29,"€ 15,000"
9649,237820,276976,Window Of Time(IRE),M. P. Sheehy,"Joseph Patrick OBrien, Ireland",2,2-Sep,14,43,0,8,4,2-Jan,,,,,7,"€ 15,000"
9650,237820,273299,September Leaves(IRE),Shane Foley,"Mrs J. Harrington, Ireland",2,2-Sep,8,56,0,75,5,1 3/4,Moyglare Stud Farm,NIGHT OF THUNDER(IRE),ANTIQUE PLATINUM(IRE),,6,"€ 15,000"
9651,237820,276635,Tanazadia(IRE),S. B. Kelly,"John Patrick Murtagh, Ireland",2,2-Sep,11,56,0,8,6,sh,,,,,21,"€ 15,000"
9652,237820,276637,Whispersinthewind(IRE),P. A. Harnett,"Donnacha Aidan OBrien, Ireland",2,2-Sep,13,14,0,32,7,4-Mar,,,,,3,"€ 15,000"
9653,237820,277126,Absolutely Buzzing(IRE),Declan Mcdonogh,"Joseph Patrick OBrien, Ireland",2,2-Sep,1,38,0,8,8,3 1/4,,,,,67,"€ 15,000"
9654,237820,278069,Brackloon Bay(IRE),C. D. Hayes,"W. Mccreery, Ireland",2,2-Sep,2,9,0,0,9,1 1/4,,,,,101,"€ 15,000"
9655,237820,278304,Still She Blooms,J. Kearney,"Patrick Martin, Ireland",2,2-Sep,9,,0,,10,3 1/2,Darcy Minihane,TWILIGHT SON,SEA THE BLOOM,,126,"€ 15,000"
9656,237820,277490,Out For A Stroll(IRE),G. P. Halpin,"Joseph Patrick OBrien, Ireland",2,2-Sep,5,25,0,9,11,2 1/4,Mr John P. McManus,CHURCHILL(IRE),IN HER STRIDE(IRE),,126,"€ 15,000"
9657,237820,278305,Sylkie,Seamie Heffernan,"J. A. Stack, Ireland",2,2-Sep,10,,0,,12,1 1/2,,,,,19,"€ 15,000"
9658,237820,277887,Vittorio Micheli(IRE),Adam Caffrey,"P. F. Mcenery, Ireland",2,2-Sep,12,14,0,0,13,1 1/4,Mr P. F. McEnery,EL KABEIR(USA),SOVEREIGNS ROCK(IRE),,251,"€ 15,000"
9659,237820,273972,Marclaflo Diamond(IRE),J. A. Powell,"Michael Fenton, Ireland",2,2-Sep,4,161,0,0,14,4 3/4,,,,,151,"€ 15,000"
9660,237820,277884,Galician Girl(IRE),Reserve,"Adrian Mcguinness, Ireland",2,2-Sep,15,14,1,0,,,,,,,,"€ 15,000"
9661,237820,278063,Bettys Secret(IRE),Reserve,"Mark Fahey, Ireland",2,2-Sep,16,9,1,0,,,Mark Fahey,DRAGON PULSE(IRE),INVINCIBLE QUEEN(IRE),,,"€ 15,000"
9662,237821,272527,Trishuli River(IRE),Reserve,"Shane Crawley, Ireland",3,5-Sep,15,23,0,6070026,1,,Shane Crawley,POETS WORD(IRE),TRISHULI ROCK(IRE),55,15,"€ 10,500"
9663,237821,261426,Feature This(IRE),R. Whearty,"Paul W. Flynn, Ireland",4,13-Sep,5,21,0,41600791,2,hd,,,,61,6,"€ 10,500"
9664,237821,232843,Indiana Grey(IRE),J. Kearney,"Patrick Martin, Ireland",7,Oct-00,4,16,0,12347235,3,1 1/4,Mr Raymond C. Moore,ZEBEDEE,INDY GAL(IRE),62,17,"€ 10,500"
9665,237821,247033,What Adaay,Wesley Joyce,"Patrick Martin, Ireland",5,1-Sep,10,21,0,2-6513293,4,4-Mar,Patrick Martin,ADAAY(IRE),NEVER CHANGE(IRE),49,12,"€ 10,500"
9666,237821,267737,Shaaden(IRE),A. C. Persse,"Patrick J. Flynn, Ireland",3,12-Sep,8,161,0,Mar-76,5,4-Mar,,,,62,81,"€ 10,500"
9667,237821,269148,Fleetfootsoldier(IRE),C. M. Hogan,"Kevin Thomas Coleman, Ireland",3,1-Oct,3,21,0,7-1216441,6,hd,,,,65,6,"€ 10,500"
9668,237821,272066,Tiktok Time(IRE),J. A. Powell,"David Marnane, Ireland",3,13-Aug,13,14,0,47074493,7,4-Mar,MRC International,TIME TEST,DANEHILL DREAMER(USA),49,7.5,"€ 10,500"
9669,237821,253834,Big Dream(IRE),S. R. Markey,"Anthony McCann, Ireland",5,8-Sep,9,14,0,097-05062,8,hd,Mr Mohammed Jaber,OASIS DREAM,PICCOLA SISSI(IRE),56,9,"€ 10,500"
9670,237821,248306,The Bog Bank(IRE),J. J. G. Ryan,"T. G. Mccourt, Ireland",6,13-Sep,7,14,0,73456322,9,nk,Hugh J OBrien/Mrs P McCourt/L Flynn,EPAULETTE(AUS),THEOTHER HAAF,61,5.5,"€ 10,500"
9671,237821,267890,Turbo Sprint(IRE),Siobhan Rutledge,"John Mcconnell, Ireland",3,11-Aug,14,7,0,70400000,10,hd,,,,47,34,"€ 10,500"
9672,237821,253433,Princess Rajj(IRE),Reserve,"Mrs J. Harrington, Ireland",4,4-Sep,17,16,0,80053086,11,sh,Mount Temple Three Syndicate,RAJJ(IRE),PRINCESS ALOOF(IRE),52,23,"€ 10,500"
9673,237821,239568,Monzoon,S. D. Bowen,"Noel C. Kelly, Ireland",6,2-Oct,1,9,0,86803041,12,1,John Bowden,BATED BREATH,MUZHIL(IRE),64,4.6,"€ 10,500"
9674,237821,270697,One Aim(IRE),D. E. Sheehy,"Seamus G. ODonnell, Ireland",3,13-Sep,6,9,0,96700,13,1 1/2,Seamus G. ODonnell,AUSTRALIA,INDIA RAIN(IRE),63,201,"€ 10,500"
9675,237821,262133,Breakintheclouds(IRE),Oisin McSweeney,"Patrick Downey, Ireland",4,13-Aug,11,60,0,09080-000,14,5,Peasinapod Syndicate,EXCELEBRATION(IRE),SADOWA DESTINATION,47,67,"€ 10,500"
9676,237821,264214,Fahari(IRE),Adam Caffrey,"Adrian Mcguinness, Ireland",3,1-Oct,2,16,1,333-27638,,,,,,65,,"€ 10,500"
9677,237821,262531,Flag High(IRE),R. M. Mulligan,"John Mcconnell, Ireland",4,13-Aug,12,14,1,07006-000,,,,,,47,,"€ 10,500"
9678,237821,265578,Master Garvey(IRE),Reserve,"Joseph Anthony Murray, Ireland",3,3-Sep,16,7,1,46232074,,,,,,53,,"€ 10,500"
9679,237822,267310,Pier Pressure(FR),C. T. Keane,"G. M. Lyons, Ireland",3,2-Sep,5,16,0,Feb-61,1,,Mark D. Breen,KINGMAN,DANCING BREEZE(IRE),,4.33,"€ 16,500"
9680,237822,234249,Hightimeyouwon,Adam Caffrey,"Adrian Mcguinness, Ireland",7,7-Sep,1,49,0,1297132,2,2-Jan,Newtown Anner Stud Farm Ltd,GARSWOOD,HIGHTIME HEROINE(IRE),,3.75,"€ 16,500"
9681,237822,237600,Free Solo(IRE),William James Lee,"P. J. F. Murphy, Ireland",6,4-Sep,4,21,0,62523087,3,3,Niarchos Family,SHOWCASING,AMUSER(IRE),,5.5,"€ 16,500"
9682,237822,270519,Sea Chariot,Shane Foley,"John Joseph Murphy, Ireland",3,5-Sep,3,16,0,615501,4,2-Jan,,,,,3.75,"€ 16,500"
9683,237822,258530,Cu Chulainn,J. Kearney,"Richard John OBrien, Ireland",5,1-Sep,6,427,0,35717773-,5,5,,,,,29,"€ 16,500"
9684,237822,247491,Punk Poet(IRE),C. D. Hayes,"Edward Lynam, Ireland",6,7-Sep,2,14,0,48101761,6,2 3/4,Ms Aileen Lynam,POWER,JUST CHING(IRE),,7,"€ 16,500"
9685,237822,266826,Winemaker(FR),D. E. Sheehy,"Diego Dias, Ireland",3,Sep-00,7,16,0,50-194080,7,3,,,,,51,"€ 16,500"
9686,237823,239800,No Speed Limit(FR),William James Lee,"P. J. McKenna, Ireland",8,3-Sep,9,9,0,50960655,1,,James McAuley,ELUSIVE CITY(USA),TRULLY BLESSED(FR),51,7.5,"€ 10,500"
9687,237823,247043,Theriverrunsdeep(IRE),L. F. Roche,"Seamus G. ODonnell, Ireland",7,13-Aug,14,16,0,87070056,2,2-Jan,Seamus G. ODonnell,CAMACHO,DOUGH ON THE GO(USA),47,12,"€ 10,500"
9688,237823,258860,Jazzy Dancer(IRE),Wesley Joyce,"W. J. Martin, Ireland",5,4-Sep,6,16,0,6343403,3,2 1/4,,,,52,4.33,"€ 10,500"
9689,237823,264148,Mether(IRE),Seamie Heffernan,"Miss Natalia Lupini, Ireland",3,13-Aug,12,21,0,7907-4,4,2 3/4,Mr Gary Devlin,KANTHAROS(USA),SHALAILAH(IRE),47,8,"€ 10,500"
9690,237823,262442,Empress Of Bough(IRE),R. P. Cleary,"Anthony McCann, Ireland",4,3-Sep,8,28,0,29079061,5,2-Jan,Thomas Cochrane,HOLY ROMAN EMPEROR(IRE),LA NINFA ROSSA,51,15,"€ 10,500"
9691,237823,252282,Hero Of The Hour,C. D. Hayes,"G. A. Kingston, Ireland",6,7-Sep,4,9,0,14120043,6,1 1/2,James McAuley,LORD KANALOA(JPN),RIPPLES MAID,55,5,"€ 10,500"
9692,237823,264223,Havana Notion,R. Whearty,"J. J. Feane, Ireland",3,6-Sep,5,9,0,10805002,7,hd,Marhan Limited,HAVANA GREY,COPY-CAT,54,8.5,"€ 10,500"
9693,237823,257413,Sense Of Security,Shane Foley,"John Larkin, Ireland",4,10-Sep,2,51,0,17480500,8,1 1/2,,,,58,101,"€ 10,500"
9694,237823,244193,Lockdown,S. R. Markey,"Anthony McCann, Ireland",5,Oct-00,1,28,0,78-350482,9,ns,Mr M. J. Pimlott,CHARM SPIRIT(IRE),BOUNTY BOX,62,12,"€ 10,500"
9695,237823,235355,Kuwait Direction(IRE),Declan Mcdonogh,"Keith Henry Clarke, Ireland",6,13-Aug,11,9,0,8-1030059,10,1,James McAuley,KODIAC,OPEN VERSE(USA),47,29,"€ 10,500"
9696,237823,226046,Teddy Boy(IRE),J. J. G. Ryan,"Edward Lynam, Ireland",8,8-Sep,3,37,0,21406246,11,nk,Ms Aileen Lynam,DANDY MAN(IRE),TARTUFO DOLCE(IRE),56,15,"€ 10,500"
9697,237823,225023,Zig Zag Zyggy(IRE),Adam Caffrey,"Adrian Mcguinness, Ireland",8,Sep-00,10,49,0,71903786,12,2-Jan,Thistle Bloodstock Limited,THE CARBON UNIT(USA),DANCING COSMOS(IRE),48,12,"€ 10,500"
9698,237823,257968,Darcys Rock,C. T. Keane,"J. J. Lambe, Ireland",4,3-Sep,7,16,0,40965562,13,1,Mrs Wendy Edwards,HEERAAT(IRE),ROCK ON CANDY,51,29,"€ 10,500"
9699,237823,266186,Suityourselfboss(IRE),J. A. Powell,"Michael J. Browne, Ireland",4,13-Aug,13,21,0,050660-50,14,2-Jan,,,,47,51,"€ 10,500"
9700,237823,267070,My Girl Sioux(IRE),Reserve,"A. Slattery, Ireland",3,13-Aug,15,89,1,70448395,,,Maurice F. Aherne,SIOUX NATION(USA),JESSICA JO(IRE),47,,"€ 10,500"
9701,237823,262925,Coco Hill(IRE),Reserve,"John Mcconnell, Ireland",3,4-Sep,16,9,1,3930790,,,,,,52,,"€ 10,500"
9702,237823,252654,Princess Plumeria(IRE),Reserve,"Thomas Cleary, Ireland",5,13-Aug,17,385,1,510/00008-,,,Al Mohamediya Racing,EXCEED AND EXCEL(AUS),SILENT CONFESSION(IRE),47,,"€ 10,500"
9703,237824,245820,Miss Paloma,G. F. Carroll,"Henry De Bromhead, Ireland",5,6-Sep,10,773,0,863/,1,,John Pearce Racing Ltd,SEA THE MOON(GER),MISS CAP ESTEL,60,21,"€ 11,500"
9704,237824,259842,Storm Eric(IRE),J. J. G. Ryan,"Jamie Flynn, Ireland",4,13-Sep,3,2,0,9004144,2,2-Jan,Jamie Edward Flynn,ESTIDHKAAR(IRE),STORM(IRE),67,4.5,"€ 11,500"
9705,237824,264233,Unterberg(IRE),Seamie Heffernan,"Laura Hourigan, Ireland",4,5-Sep,13,25,0,7-54000,3,sh,Anamoine Limited,NEW BAY,BERG BAHN(IRE),59,26,"€ 11,500"
9706,237824,251283,Gurkha Girl(IRE),S. B. Kelly,"Michael Fenton, Ireland",5,6-Sep,8,14,0,15-002956,4,2 1/4,Mrs Anne Cowley,THE GURKHA(IRE),FREDDIES GIRL(USA),60,10,"€ 11,500"
9707,237824,256165,Dabana(IRE),J. Kearney,"Mark Fahey, Ireland",4,2-Oct,1,14,0,2-3144530,5,2-Jan,H. H. Aga Khan,IFFRAAJ,DABULENA(IRE),70,12,"€ 11,500"
9708,237824,268431,Neverfindanother U(IRE),J. Coen,"T. Gibney, Ireland",4,12-Sep,5,16,0,12756012,6,ns,Mr Leo Reilly,DRAGON PULSE(IRE),KHAAWY(USA),66,5.5,"€ 11,500"
9709,237824,257391,Snag It(IRE),William James Lee,"P. J. F. Murphy, Ireland",6,8-Sep,6,16,0,00-077461,7,sh,Dorothy Heffernan,DREAM AHEAD(USA),KILLURA(USA),62,4.33,"€ 11,500"
9710,237824,249588,Folly Beach,C. T. Keane,"Mark Molloy, Ireland",5,6-Sep,7,37,0,6-0261992,8,2,Mr J. Mitchell,GOLDEN HORN,VIVE MA FILLE(GER),60,9,"€ 11,500"
9711,237824,248383,Indulging,Reserve,"T. M. Walsh, Ireland",5,3-Sep,15,43,0,09-450425,9,hd,Mrs Helen Walsh,CABLE BAY(IRE),SHEER INDULGENCE(FR),57,17,"€ 11,500"
9712,237824,240641,Barrys Rock(IRE),L. T. McAteer,"Anthony Mullins, Ireland",8,4-Sep,14,63,0,40-247050,10,hd,Mr Luke Comer,HAATEF(USA),FLING,58,34,"€ 11,500"
9713,237824,256556,Breezy Zoff(IRE),R. Whearty,"Gavin Patrick Cromwell, Ireland",4,Oct-00,2,24,0,22627223,11,hd,Ciaran McGrath,ZOFFANY(IRE),FIRST BREEZE(USA),68,15,"€ 11,500"
9714,237824,246331,Stormy Jenn(IRE),Declan Mcdonogh,"Peter Cluskey, Ireland",6,13-Sep,4,24,0,10-764263,12,7,Mr P. Cluskey,GALE FORCE TEN,MAWAARED,67,13,"€ 11,500"
9715,237824,275556,Meadow Soprano(DEN),Siobhan Rutledge,"John Mcconnell, Ireland",5,6-Sep,9,88,0,60/730996-,13,ns,Rockview 119 Partnership,GALIWAY,MATERNELLE(FR),60,101,"€ 11,500"
9716,237824,270250,Say Youre Sorry(IRE),C. D. Hayes,"Eamonn OConnell, Ireland",5,5-Sep,12,63,0,89087,14,1 1/2,,,,59,21,"€ 11,500"
9717,237824,240063,Comfort Line(IRE),Adam Caffrey,"Adrian Mcguinness, Ireland",6,5-Sep,11,2,1,69847672,,,Mr L. Mulvany,ALHEBAYEB(IRE),BEGIN THE BEGUINE(IRE),59,,"€ 11,500"
9718,237824,248429,Muhalhel(IRE),Reserve,"Anthony McCann, Ireland",5,10-Aug,16,9,1,98807973,,,Mr Saeed Bin Mohammed Al Qassimi,LOPE DE VEGA(IRE),ABBAGNATO,50,,"€ 11,500"
9719,237824,267137,Carrickfinn,Reserve,"C. Moore, Ireland",4,7-Aug,17,51,1,000P-607,,,,,,47,,"€ 11,500"
9720,237825,251954,Nusra(IRE),Shane Foley,"G. Ahern, Ireland",6,12-Aug,12,39,0,947-20810,1,,Sehar Iqbal,FINSCEAL FIOR(IRE),SWIFT ACCLAIM(IRE),47,17,"€ 10,500"
9721,237825,259323,Riyami(IRE),S. D. Bowen,"Miss Shauna Larkin, Ireland",4,7-Sep,4,16,0,950-37089,2,2 1/2,H. H. Aga Khan,FASTNET ROCK(AUS),RIYABA(IRE),56,9,"€ 10,500"
9722,237825,227517,Sand Castle(IRE),C. T. Keane,"Adrian Murray, Ireland",7,9-Sep,3,7,0,2/51-3065,3,1 1/4,Anthony F McLoughlin &amp; Adrian Murray,MORPHEUS,REGRESA A MI(IRE),58,4,"€ 10,500"
9723,237825,265031,Liberated Girl,C. Horgan,"A. Slattery, Ireland",3,8-Aug,14,9,0,78000-698,4,1 3/4,Maiden City Racing Syndicate,MUHAARAR,SHURFAH(IRE),48,29,"€ 10,500"
9724,237825,252844,Astrophysicist,Seamie Heffernan,"James A. Nash, Ireland",5,13-Aug,10,29,0,2581/033-0,5,1,Sean Jones/David Spratt/Mrs Lynne Lyons,SHOWCASING,THOUSANDKISSESDEEP(IRE),48,34,"€ 10,500"
9725,237825,265038,Clever Capall(IRE),Amy Jo Hayes,"A. Slattery, Ireland",4,12-Aug,11,9,0,900-60246,6,nk,Mr Padraig Mullins,GUTAIFAN(IRE),ACQUAINT(IRE),47,8,"€ 10,500"
9726,237825,257829,Believe In Science(IRE),R. P. Cleary,"J. S. Bolger, Ireland",4,1-Oct,1,23,0,30-305074,7,hd,,,,64,4.33,"€ 10,500"
9727,237825,254572,Mosaaheb,G. F. Carroll,"John Joseph Hanlon, Ireland",5,6-Sep,5,16,0,02744-430,8,nk,T Brannigan &amp; Deep Pockets Syndicate,LOPE DE VEGA(IRE),SPIRIT OF XIAN(IRE),55,19,"€ 10,500"
9728,237825,270442,Tom The Plasterer(IRE),C. D. Hayes,"Luke Comer, Ireland",6,6-Sep,6,79,0,508,9,1 1/4,Mr Luke Comer,BASHKIROV,SISTER HELEN(IRE),55,7.5,"€ 10,500"
9729,237825,221507,Big Kitten(USA),D. W. OConnor,"John Mcconnell, Ireland",8,1-Oct,2,113,0,0-0680000,10,4 1/2,Mr Hussain Alabbas Lootah,KITTENS JOY(USA),QUEEN MARTHA(USA),64,21,"€ 10,500"
9730,237825,235568,Ally Cay(IRE),R. Whearty,"Paul W. Flynn, Ireland",7,Sep-00,9,24,0,080/96,11,6,Mr T. P. Healy,ALHEBAYEB(IRE),TERME CAY(USA),49,34,"€ 10,500"
9731,237825,259643,Lucky Queen(IRE),L. T. McAteer,"P. A. Fahy, Ireland",4,5-Sep,7,25,0,98209076,12,1 1/2,,,,54,13,"€ 10,500"
9732,237825,262776,Zaghraf,Declan Mcdonogh,"Leanne Breen, Ireland",4,12-Aug,13,25,0,69009-007,13,9,Mayday Syndicate,AWTAAD(IRE),ZAHOO(IRE),47,12,"€ 10,500"
9733,237825,260874,Ten To Ten(IRE),L. F. Roche,"Luke Comer, Ireland",5,3-Sep,8,63,0,8/0-50000,14,27,Mr Luke Comer,GALE FORCE TEN,LOOKING DOWN,52,34,"€ 10,500"
